idINSPIRE,part_surface_pietonne,part_vegetation,ratio_hl_bati_rues,part_routes_lentes,part_routes_inaccessibles_vl,part_parcs,marche_ratio_emplois,marche_ratio_services_dom_moyenne,part_surface_cyclable,part_normalise_surface_couverte_stations_velos,part_routes_interdites_pl,part_routes_pavees,pente_moyenne_absolue,part_normalise_couverte_stations_rep_velos,velos_ratio_emplois,velos_ratio_services_dom_moyenne,att_moy_semaine_bus,cout_horaire_bus,ratio_arrets_pr_bus,ratio_arrets_autopartage_bus,part_routes_bus,part_batie_autour_arrets_bus,att_moy_semaine_tram,cout_horaire_tram,ratio_arrets_pr_tram,ratio_arrets_autopartage_tram,part_routes_tram,part_batie_autour_arrets_tram,part_sens_unique,part_zfe,nb_feux_circulation,places_stationnement_par_habitant,cout_moyen_stationnement,bornes_ve_par_habitant,part_normalise_couverte_autopartage,autopartage_cout_rapport_revenu,part_routes_accessibles_vl,part_surface_geofencing_citiz,autopartage_ratio_emplois,autopartage_ratio_services_dom_moyenne,HSMI_global,HEMI,part_marche,part_velos,part_communs,part_vl,part_surface_bruit_53db,part_surface_transport,nb_accidents_circulation,sous_indic_access,ind_compose_marche,ind_compose_velos,ind_compose_bus,ind_compose_tram,ind_compose_vl,ind_compose_autopartage,ind_diversite_fonctionnelle,ind_schema_mobilite
CRS3035RES200mN2832000E4153200,0.9,0.48,0.7,0.9,0.74,0.0,0.02,0.09,0.9,0.53,0.64,1.0,0.99,1.0,0.84,0.85,-1.0,-1.0,-1.0,-1.0,0.07,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.75,0.0,1.0,0.0,0.29,0.0,1.0,0.33,0.26,1.0,-1.0,-1.0,0.0,0.03,0.24,0.26,0.3,0.32,0.0,0.9,1.0,,0.539,0.834,0.07,0.0,0.34,0.648,0.015,0.68
CRS3035RES200mN2831800E4153200,0.82,0.16,0.74,0.77,0.44,0.0,0.02,0.07,0.82,0.0,0.41,1.0,0.99,1.0,0.55,0.78,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.62,0.0,1.0,0.0,0.29,0.0,1.0,0.33,0.56,1.0,-1.0,-1.0,0.05,0.14,0.17,0.26,0.33,0.33,0.13,0.79,0.87,,0.425,0.677,0.0,0.0,0.318,0.722,0.095,0.67
CRS3035RES200mN2831600E4153200,0.99,0.22,0.78,0.27,0.22,0.0,0.01,0.08,0.99,0.0,0.08,1.0,0.98,1.0,0.83,0.74,0.9,0.99,0.0,1.0,0.15,0.19,0.8,1.0,0.0,1.0,0.08,0.02,0.29,0.0,1.0,0.01,0.29,0.01,1.0,0.33,0.78,1.0,-1.0,-1.0,0.0,0.83,0.1,0.25,0.35,0.35,0.0,0.76,0.73,,0.361,0.641,0.538,0.483,0.267,0.778,0.415,0.65
CRS3035RES200mN2831400E4153200,0.97,0.25,0.77,0.85,0.41,0.0,0.01,0.13,0.97,0.0,0.29,1.0,1.0,0.64,0.56,0.72,0.97,0.91,0.0,1.0,0.08,0.2,0.79,0.98,0.0,1.0,0.07,0.02,0.76,0.0,0.96,0.0,0.71,0.0,1.0,0.33,0.59,1.0,1.0,0.99,0.01,0.75,0.17,0.27,0.33,0.33,0.02,0.81,1.0,0.995,0.474,0.595,0.527,0.477,0.405,0.783,0.38,0.67
CRS3035RES200mN2831200E4153200,0.92,0.52,0.95,0.6,0.58,0.0,0.01,0.21,0.92,0.15,0.58,1.0,0.96,0.07,0.56,0.71,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.8,0.0,1.0,0.0,0.71,0.0,1.0,0.33,0.42,0.41,-1.0,-1.0,0.0,0.8,0.04,0.22,0.36,0.4,0.0,0.9,1.0,,0.526,0.566,0.0,0.0,0.418,0.54,0.4,0.6
CRS3035RES200mN2831000E4153200,0.88,0.48,0.95,0.4,0.14,0.0,0.01,0.17,0.88,1.0,0.14,1.0,0.95,0.96,0.33,0.22,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14,-1.0,0.36,0.0,0.75,0.0,1.0,0.0,0.25,0.0,0.86,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.84,0.33,,0.42,0.721,0.0,0.14,0.352,0.277,0.0,0.0
CRS3035RES200mN2830800E4153200,0.93,0.27,0.86,0.64,0.34,0.0,0.01,0.14,0.93,1.0,0.29,1.0,0.99,1.0,0.48,0.54,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17,-1.0,0.77,0.0,0.75,0.0,1.0,0.0,0.61,0.0,0.66,0.0,-1.0,-1.0,0.0,0.61,0.06,0.03,0.38,0.56,0.0,0.7,1.0,,0.445,0.798,0.0,0.17,0.42,0.318,0.305,0.44
CRS3035RES200mN2830600E4153200,0.76,0.04,0.88,1.0,0.0,0.0,0.01,0.14,0.76,1.0,0.0,1.0,0.98,1.0,0.45,0.46,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.57,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-1.0,0.02,0.29,0.07,0.07,0.34,0.55,0.12,0.95,1.0,,0.394,0.739,0.0,0.0,0.428,0.5,0.155,0.45
CRS3035RES200mN2830400E4153200,0.86,0.1,0.88,0.99,0.13,0.0,0.0,0.14,0.86,0.69,0.02,1.0,1.0,0.62,0.44,0.42,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.84,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.87,0.0,0.98,0.95,0.01,0.04,0.09,0.07,0.36,0.53,0.27,0.93,1.0,0.965,0.433,0.627,0.0,0.0,0.473,0.567,0.025,0.47
CRS3035RES200mN2830200E4153200,0.89,0.15,0.91,0.68,0.08,0.0,0.0,0.12,0.89,0.0,0.08,1.0,1.0,0.0,0.4,0.33,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.97,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.92,0.0,-1.0,-1.0,0.0,0.79,0.08,0.04,0.36,0.56,0.33,0.93,1.0,,0.396,0.408,0.0,0.0,0.495,0.48,0.395,0.44
CRS3035RES200mN2830000E4153200,0.84,0.41,0.93,0.79,0.69,0.0,0.0,0.11,0.84,0.0,0.37,0.94,0.99,0.0,0.34,0.25,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.01,1.0,0.0,0.34,0.33,0.31,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.93,1.0,,0.531,0.432,0.0,0.0,0.502,0.245,0.0,0.0
CRS3035RES200mN2829800E4153200,0.46,0.36,-1.0,1.0,0.26,0.0,0.0,0.0,0.46,0.0,0.26,1.0,1.0,0.0,0.01,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,0.74,0.0,-1.0,-1.0,0.0,0.0,0.0,0.08,0.23,0.69,0.01,0.98,1.0,,0.347,0.385,0.0,0.0,0.5,0.268,0.0,0.31
CRS3035RES200mN2829600E4153200,0.6,0.65,-1.0,1.0,1.0,0.0,0.0,0.02,0.6,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.96,1.0,,0.543,0.5,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2829400E4153200,0.36,0.69,-1.0,1.0,1.0,0.0,0.0,0.0,0.36,0.0,0.51,0.51,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.98,1.0,,0.508,0.337,0.0,0.0,0.5,0.168,0.0,-1.0
CRS3035RES200mN2829200E4153200,0.36,0.57,-1.0,1.0,1.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.99,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.98,1.0,,0.488,0.171,0.0,0.0,0.75,0.168,-1.0,-1.0
CRS3035RES200mN2829000E4153200,0.43,0.58,0.92,0.6,0.48,0.0,0.0,0.0,0.43,0.0,0.0,0.52,1.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,0.52,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.97,1.0,,0.43,0.259,0.0,0.0,0.5,0.213,0.0,-1.0
CRS3035RES200mN2828800E4153200,0.56,0.75,0.92,0.53,0.0,0.0,0.0,0.0,0.56,0.0,0.0,1.0,1.0,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.97,1.0,,0.394,0.342,0.0,0.0,0.75,0.418,-1.0,-1.0
CRS3035RES200mN2828600E4153200,0.53,0.39,-1.0,0.26,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.0,0.98,0.0,0.06,0.21,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.26,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.92,1.0,,0.197,0.353,0.0,0.0,0.565,0.418,-1.0,-1.0
CRS3035RES200mN2828400E4153200,0.69,0.67,-1.0,0.1,0.0,0.0,0.0,0.02,0.69,0.0,0.0,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.1,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.92,0.87,,0.245,0.332,0.0,0.0,0.525,0.418,-1.0,-1.0
CRS3035RES200mN2828200E4153200,0.91,0.23,0.95,0.35,0.1,0.0,0.0,0.08,0.91,0.0,0.0,0.99,1.0,0.0,0.11,0.24,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.58,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.9,0.0,-1.0,-1.0,0.0,0.0,0.0,0.15,0.15,0.7,0.0,0.9,1.0,,0.369,0.361,0.0,0.0,0.43,0.392,0.0,0.3
CRS3035RES200mN2828000E4153200,0.98,0.13,0.97,0.71,0.05,0.0,0.0,0.08,0.98,0.0,0.05,1.0,0.98,0.0,0.11,0.25,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.95,0.0,-1.0,-1.0,0.0,0.14,0.0,0.15,0.15,0.69,0.01,0.92,1.0,,0.411,0.368,0.0,0.0,0.428,0.405,0.07,0.31
CRS3035RES200mN2827800E4153200,0.91,0.13,0.94,0.92,0.04,0.0,0.0,0.08,0.91,0.0,0.04,1.0,1.0,0.0,0.11,0.25,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.49,0.0,1.0,0.0,1.0,0.0,0.12,0.67,0.96,0.0,-1.0,-1.0,0.0,0.58,0.0,0.14,0.14,0.71,0.12,0.94,1.0,,0.426,0.37,0.0,0.0,0.415,0.438,0.29,0.29
CRS3035RES200mN2827600E4153200,1.0,0.15,0.86,1.0,0.47,0.0,0.0,0.09,1.0,0.0,0.2,1.0,0.99,0.0,0.14,0.26,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.9,0.0,1.0,0.0,1.0,0.0,0.71,0.67,0.53,0.0,-1.0,-1.0,0.0,0.31,0.05,0.12,0.12,0.74,0.52,0.89,1.0,,0.504,0.398,0.0,0.0,0.483,0.478,0.155,0.26
CRS3035RES200mN2827400E4153200,0.96,0.42,0.86,0.81,0.61,0.0,0.0,0.1,0.96,0.0,0.47,1.0,0.0,0.0,0.16,0.27,0.86,0.91,0.0,1.0,0.13,0.35,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.84,0.0,1.0,0.0,1.0,0.0,0.81,0.67,0.39,0.0,-1.0,-1.0,0.01,0.09,0.07,0.11,0.2,0.66,0.12,0.86,1.0,,0.53,0.281,0.542,0.0,0.473,0.468,0.05,0.34
CRS3035RES200mN2827200E4153200,0.95,0.28,0.95,0.94,0.48,0.0,0.01,0.15,0.95,0.0,0.25,1.0,1.0,0.0,0.15,0.27,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.34,0.67,0.52,0.0,-1.0,-1.0,0.0,0.0,0.11,0.08,0.22,0.64,0.99,0.92,1.0,,0.526,0.41,0.0,0.0,0.5,0.382,0.0,0.36
CRS3035RES200mN2827000E4153200,0.97,0.25,0.9,1.0,0.67,0.0,0.01,0.1,0.97,0.0,0.46,1.0,0.99,0.0,0.15,0.26,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.33,0.0,-1.0,-1.0,0.0,0.12,0.09,0.09,0.23,0.64,0.94,0.92,1.0,,0.549,0.443,0.0,0.0,0.5,0.25,0.06,0.36
CRS3035RES200mN2826800E4153200,0.86,0.33,0.82,1.0,0.62,0.0,0.01,0.2,0.86,0.27,0.24,1.0,1.0,0.0,0.16,0.28,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.9,0.0,1.0,0.0,1.0,0.0,0.05,0.67,0.38,0.0,-1.0,-1.0,0.0,0.17,0.1,0.1,0.23,0.63,0.66,0.93,1.0,,0.534,0.455,0.0,0.0,0.483,0.275,0.085,0.37
CRS3035RES200mN2826600E4153200,0.65,0.27,0.8,1.0,1.0,0.0,0.04,0.18,0.65,0.99,0.4,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9,0.67,0.0,0.0,-1.0,-1.0,0.0,0.75,0.16,0.08,0.24,0.6,0.33,0.95,1.0,,0.547,0.563,0.0,0.0,0.5,0.392,0.375,0.4
CRS3035RES200mN2826400E4153200,0.91,0.29,0.89,0.81,0.69,0.0,0.07,0.29,0.91,1.0,0.52,1.0,0.99,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.67,0.31,0.0,-1.0,-1.0,0.0,0.0,0.17,0.08,0.25,0.58,0.05,0.86,1.0,,0.539,0.585,0.0,0.22,0.5,0.495,0.0,0.42
CRS3035RES200mN2826200E4153200,0.73,0.49,0.55,0.91,0.43,0.0,0.05,0.16,0.73,0.95,0.22,1.0,0.99,0.0,0.11,0.2,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.67,0.57,0.0,-1.0,-1.0,0.0,0.0,0.14,0.11,0.21,0.61,0.18,0.8,1.0,,0.459,0.552,0.0,0.0,0.5,0.56,0.0,0.39
CRS3035RES200mN2826000E4153200,0.7,0.34,0.89,0.94,0.67,0.0,0.04,0.08,0.7,0.13,0.33,1.0,0.98,0.0,0.11,0.19,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.42,0.67,0.33,0.0,-1.0,-1.0,0.0,0.53,0.16,0.08,0.24,0.6,0.24,0.91,1.0,,0.514,0.432,0.0,0.0,0.5,0.355,0.265,0.4
CRS3035RES200mN2825800E4153200,0.81,0.34,0.97,0.65,0.27,0.0,0.04,0.08,0.81,0.0,0.23,1.0,1.0,0.0,0.11,0.18,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.92,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.73,0.0,-1.0,-1.0,0.0,0.06,0.1,0.1,0.24,0.62,0.21,0.88,1.0,,0.443,0.396,0.0,0.0,0.487,0.35,0.03,0.38
CRS3035RES200mN2825600E4153200,0.9,0.46,-1.0,0.39,0.11,0.0,0.04,0.04,0.9,0.0,0.11,1.0,0.99,0.0,0.09,0.17,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.39,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.89,0.0,-1.0,-1.0,0.0,0.0,0.2,0.1,0.2,0.6,0.07,0.9,1.0,,0.317,0.372,0.0,0.0,0.398,0.39,0.0,0.4
CRS3035RES200mN2825400E4153200,0.81,0.51,-1.0,0.18,0.12,0.0,0.01,0.01,0.81,0.0,0.0,0.95,0.98,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.27,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.88,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.86,1.0,,0.272,0.332,0.0,0.0,0.378,0.388,0.0,-1.0
CRS3035RES200mN2825200E4153200,0.45,0.78,-1.0,0.01,0.0,0.0,0.01,0.0,0.45,0.0,0.0,0.99,0.99,0.0,0.09,0.18,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.01,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.95,1.0,,0.208,0.353,0.0,0.0,0.502,0.418,-1.0,-1.0
CRS3035RES200mN2825000E4153200,0.35,0.36,-1.0,0.78,0.0,0.0,0.01,0.0,0.35,0.0,0.0,0.22,1.0,0.0,0.09,0.15,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.78,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.98,1.0,,0.249,0.223,0.0,0.0,0.695,0.418,-1.0,-1.0
CRS3035RES200mN2824800E4153200,0.0,0.17,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,,0.057,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2824600E4153200,0.0,0.01,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,,0.003,0.0,-1.0,-1.0,0.667,0.223,-1.0,-1.0
CRS3035RES200mN2824400E4153200,0.79,0.09,0.89,0.74,0.41,0.0,0.0,0.0,0.79,0.0,0.16,0.9,0.98,0.0,0.09,0.17,0.74,0.83,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.59,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.89,1.0,,0.417,0.362,0.268,0.0,0.483,0.315,0.0,0.0
CRS3035RES200mN2824200E4153200,0.93,0.34,0.88,0.43,0.08,0.0,0.0,0.0,0.93,0.0,0.05,0.75,1.0,0.0,0.1,0.16,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.47,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.92,0.0,-1.0,-1.0,0.0,0.29,0.17,0.08,0.17,0.67,0.01,0.88,1.0,,0.38,0.322,0.0,0.0,0.412,0.398,0.145,0.33
CRS3035RES200mN2824000E4153200,0.95,0.58,0.87,0.48,0.21,0.0,0.0,0.0,0.95,0.0,0.21,0.83,0.98,0.0,0.1,0.16,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.79,0.0,-1.0,-1.0,0.0,0.0,0.0,0.14,0.14,0.71,0.01,0.9,1.0,,0.441,0.358,0.0,0.0,0.442,0.365,0.0,0.29
CRS3035RES200mN2823800E4153200,0.74,0.59,0.8,0.31,0.23,0.0,0.0,0.0,0.74,0.0,0.23,0.98,1.0,0.0,0.09,0.16,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.77,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.91,1.0,,0.381,0.389,0.0,0.0,0.423,0.36,0.0,0.0
CRS3035RES200mN2823600E4153200,0.72,0.73,-1.0,0.58,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.73,1.0,0.0,0.07,0.13,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.58,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.92,1.0,,0.338,0.305,0.0,0.0,0.645,0.418,-1.0,-1.0
CRS3035RES200mN2823400E4153200,0.93,0.32,-1.0,0.46,0.11,0.0,0.0,0.0,0.93,0.0,0.02,0.9,0.99,0.0,0.06,0.1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.35,0.22,1.0,-1.0,1.0,-1.0,0.0,0.67,0.89,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.88,1.0,,0.303,0.332,0.0,0.0,0.642,0.39,-1.0,-1.0
CRS3035RES200mN2823200E4153200,0.97,0.4,-1.0,0.25,0.06,0.0,0.0,0.0,0.97,0.0,0.06,0.96,0.99,0.0,0.05,0.08,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.33,0.18,1.0,0.0,1.0,0.0,0.0,0.67,0.94,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.87,1.0,,0.28,0.346,0.0,0.0,0.418,0.402,0.0,-1.0
CRS3035RES200mN2823000E4153200,0.77,0.19,0.94,0.53,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.96,0.99,0.0,0.04,0.08,0.74,0.83,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.96,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.93,1.0,,0.347,0.335,0.267,0.0,0.493,0.418,0.0,0.0
CRS3035RES200mN2822800E4153200,0.77,0.19,0.87,0.51,0.16,0.0,0.0,0.0,0.77,0.0,0.0,0.78,0.99,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.67,0.84,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.94,1.0,,0.357,0.306,0.0,0.0,0.75,0.378,-1.0,-1.0
CRS3035RES200mN2822600E4153200,0.39,0.05,0.94,0.36,0.36,0.0,0.0,0.02,0.39,0.0,0.0,0.64,0.97,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,0.64,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.97,1.0,,0.301,0.279,0.0,0.0,0.5,0.328,0.0,0.0
CRS3035RES200mN2822400E4153200,0.39,0.07,0.95,0.66,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.63,0.98,0.0,0.02,0.06,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.03,0.06,0.9,0.19,0.98,1.0,,0.296,0.275,0.0,0.0,0.5,0.418,0.0,0.1
CRS3035RES200mN2822200E4153200,0.37,0.34,0.89,1.0,0.0,0.01,0.0,0.03,0.37,0.0,0.0,0.28,1.0,0.0,0.04,0.09,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.05,0.05,0.9,0.72,0.99,1.0,,0.375,0.224,0.0,0.0,0.5,0.418,0.0,0.1
